icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,extraction_time,data_source,flight_type
ab19b7,N814RH,United States,1752335321.0,1752335321,-121.615,38.5627,68.58,False,51.76,153.43,-1.63,,30.48,1200.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a71654,GJS4537,United States,1752335405.0,1752335406,-87.4665,41.9662,1638.3,False,91.06,270.32,-3.9,,1661.16,5156.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a1f39a,N225AF,United States,1752335294.0,1752335294,-80.2257,27.1791,,True,4.12,247.5,,,,,False,0,2025-07-12T15:50:12.645690,api,real_time
4bb26e,THY5QA,Turkey,1752335402.0,1752335402,27.7802,40.9077,2735.58,False,139.74,79.39,-0.33,,2903.22,1233.0,False,0,2025-07-12T15:50:12.645690,api,real_time
4bb26b,THY9XS,Turkey,1752335405.0,1752335405,28.0512,41.1106,2811.78,False,140.35,116.1,-4.88,,2987.04,115.0,False,0,2025-07-12T15:50:12.645690,api,real_time
4066cf,TOM44X,United Kingdom,1752335405.0,1752335405,-6.3523,48.2725,10668.0,False,230.36,198.35,0.0,,11087.1,5210.0,False,0,2025-07-12T15:50:12.645690,api,real_time
4066ce,TOM9BX,United Kingdom,1752335405.0,1752335405,9.5593,49.8647,11277.6,False,251.42,113.26,0.0,,11590.02,3427.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a8ba8d,N66119,United States,1752335405.0,1752335405,-122.9562,45.1202,563.88,False,41.3,193.69,-3.58,,601.98,,False,0,2025-07-12T15:50:12.645690,api,real_time
3c5b32,OCN74,Germany,1752335405.0,1752335405,7.8883,50.2063,3817.62,False,191.49,307.58,9.1,,3962.4,2503.0,False,0,2025-07-12T15:50:12.645690,api,real_time
4066d1,TOM3LW,United Kingdom,1752335405.0,1752335405,24.0995,39.477,11887.2,False,239.09,136.66,0.0,,12580.62,2710.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a01b0b,N106AN,United States,1752335405.0,1752335406,0.6683,51.1689,1988.82,False,52.39,315.8,6.5,,2110.74,5007.0,False,0,2025-07-12T15:50:12.645690,api,real_time
4bb286,THY9MA,Turkey,1752335405.0,1752335405,14.193,44.1812,10363.2,False,194.53,294.53,0.0,,10774.68,2324.0,False,0,2025-07-12T15:50:12.645690,api,real_time
c06e45,TSC309,Canada,1752335301.0,1752335301,-12.3863,56.1399,11582.4,False,251.06,302.19,0.0,,11963.4,5727.0,False,0,2025-07-12T15:50:12.645690,api,real_time
ab4f15,HPN4774,United States,1752335405.0,1752335405,-107.3222,36.2472,3863.34,False,88.83,160.73,0.0,,4084.32,,False,0,2025-07-12T15:50:12.645690,api,real_time
4bb282,THY5VX,Turkey,1752335405.0,1752335405,0.4591,39.3015,6964.68,False,175.73,262.94,-3.25,,7292.34,1730.0,False,0,2025-07-12T15:50:12.645690,api,real_time
4bb283,THY68D,Turkey,1752335380.0,1752335380,28.7116,41.0016,899.16,False,97.12,25.07,0.33,,982.98,4627.0,False,0,2025-07-12T15:50:12.645690,api,real_time
ad2169,N945TE,United States,1752335405.0,1752335405,-84.5753,38.4738,914.4,False,57.72,216.67,0.33,,937.26,5723.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a76fe9,ASA5,United States,1752335405.0,1752335406,-83.9781,38.6674,10363.2,False,233.55,266.21,0.0,,10942.32,4422.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a37b0a,N323SE,United States,1752335405.0,1752335406,-95.0131,40.9355,8839.2,False,251.64,22.48,0.0,,9273.54,,False,0,2025-07-12T15:50:12.645690,api,real_time
a81071,N619CT,United States,1752335127.0,1752335127,-95.3813,30.4039,449.58,False,48.82,7.87,2.93,,480.06,,False,0,2025-07-12T15:50:12.645690,api,real_time
020182,AOM579A,Morocco,1752335405.0,1752335405,-1.2199,44.7604,11582.4,False,232.6,26.11,-0.33,,12024.36,1000.0,False,0,2025-07-12T15:50:12.645690,api,real_time
c00087,FEX605,Canada,1752335405.0,1752335405,-84.4024,33.7703,11277.6,False,235.79,190.94,0.0,,11963.4,533.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a01b5c,DAL1567,United States,1752335405.0,1752335405,-93.2841,44.7002,2941.32,False,159.34,149.54,12.35,,2994.66,,False,0,2025-07-12T15:50:12.645690,api,real_time
896407,ETD1VW,United Arab Emirates,1752335405.0,1752335405,13.9437,49.7207,12192.0,False,244.87,295.11,0.0,,12496.8,3414.0,False,0,2025-07-12T15:50:12.645690,api,real_time
44cdc9,BEL2YK,Belgium,1752335405.0,1752335405,-3.4594,44.7904,11193.78,False,235.56,35.67,3.9,,11635.74,4633.0,False,0,2025-07-12T15:50:12.645690,api,real_time
44cdc6,BEL7QJ,Belgium,1752335272.0,1752335272,-17.0826,28.9312,7703.82,False,230.23,197.42,-10.08,,10614.66,,False,0,2025-07-12T15:50:12.645690,api,real_time
44cdc2,BEL1081,Belgium,1752335405.0,1752335405,3.5983,50.1335,7406.64,False,225.47,206.27,3.25,,7696.2,7153.0,False,0,2025-07-12T15:50:12.645690,api,real_time
020177,MAC352,Morocco,1752335405.0,1752335405,-0.4584,38.9291,11285.22,False,219.07,214.96,0.65,,11780.52,2311.0,False,0,2025-07-12T15:50:12.645690,api,real_time
020176,MAC642A,Morocco,1752335405.0,1752335405,-5.082,35.8939,3421.38,False,177.98,219.49,-5.85,,3657.6,446.0,False,0,2025-07-12T15:50:12.645690,api,real_time
44cdd0,BEL6YF,Belgium,1752335405.0,1752335405,23.4444,42.2041,10668.0,False,251.18,142.24,0.33,,11201.4,116.0,False,0,2025-07-12T15:50:12.645690,api,real_time
896413,ABY192,United Arab Emirates,1752335371.0,1752335384,52.8227,26.1856,9959.34,False,239.26,113.04,-4.88,,10675.62,,False,0,2025-07-12T15:50:12.645690,api,real_time
aae719,N801RP,United States,1752335402.0,1752335404,-73.8627,44.7904,1043.94,False,49.47,106.93,-0.98,,1112.52,,False,0,2025-07-12T15:50:12.645690,api,real_time
a37b11,N323SM,United States,1752335404.0,1752335405,-102.8326,33.2165,1242.06,False,53.05,2.78,-1.63,,1287.78,,False,0,2025-07-12T15:50:12.645690,api,real_time
44cdca,BEL8AL,Belgium,1752335405.0,1752335405,7.4886,49.9092,8572.5,False,211.88,303.61,-5.2,,8884.92,1000.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a01b80,FDX6073,United States,1752335404.0,1752335405,129.2001,33.051,10972.8,False,236.25,247.74,0.0,,11750.04,,False,0,2025-07-12T15:50:12.645690,api,real_time
89640a,ETD7NZ,United Arab Emirates,1752335405.0,1752335405,11.3281,45.4849,12184.38,False,230.99,280.13,-0.33,,12603.48,3265.0,False,0,2025-07-12T15:50:12.645690,api,real_time
aae713,N801RH,United States,1752335405.0,1752335405,-93.1484,35.8239,2689.86,False,66.07,220.26,1.3,,2834.64,,False,0,2025-07-12T15:50:12.645690,api,real_time
a9568c,,United States,1752335404.0,1752335404,-80.623,27.867,2689.86,False,124.51,359.05,0.33,,2887.98,,False,0,2025-07-12T15:50:12.645690,api,real_time
a3a8ef,FFT162,United States,1752335175.0,1752335186,-81.327,28.4549,15.24,False,64.83,179.09,-3.58,,60.96,6110.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a082ac,AAL515,United States,1752335388.0,1752335388,-111.9986,33.4391,,True,5.92,90.0,,,,,False,0,2025-07-12T15:50:12.645690,api,real_time
a095f2,N137HS,United States,1752335342.0,1752335342,-88.4601,40.2196,274.32,False,23.35,262.41,-10.08,,243.84,,False,0,2025-07-12T15:50:12.645690,api,real_time
a0f8f1,UCA4315,United States,1752335403.0,1752335405,-94.332,31.1166,8183.88,False,191.98,59.04,7.8,,8663.94,,False,0,2025-07-12T15:50:12.645690,api,real_time
ac2713,WUP882,United States,1752335404.0,1752335405,-87.8134,39.3713,6705.6,False,133.93,253.03,0.0,,7056.12,,False,0,2025-07-12T15:50:12.645690,api,real_time
a75e0d,N574J,United States,1752335403.0,1752335404,-85.3891,38.3768,891.54,False,64.06,316.95,0.0,,929.64,,False,0,2025-07-12T15:50:12.645690,api,real_time
a608d1,N4881E,United States,1752335405.0,1752335405,-93.1496,37.3806,1493.52,False,51.65,33.22,1.63,,1508.76,,False,0,2025-07-12T15:50:12.645690,api,real_time
a63e2a,N501FF,United States,1752335399.0,1752335400,-94.0581,39.5385,3947.16,False,178.64,236.63,0.0,,4130.04,,False,0,2025-07-12T15:50:12.645690,api,real_time
a01b56,DAL1912,United States,1752335405.0,1752335405,-97.443,29.8701,6080.76,False,219.85,274.56,-11.7,,6446.52,2203.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a105e8,SKW5470,United States,1752335405.0,1752335405,-101.121,44.9211,9753.6,False,194.06,290.64,-0.33,,10149.84,6260.0,False,0,2025-07-12T15:50:12.645690,api,real_time
ab0745,N81CR,United States,1752335405.0,1752335405,-100.371,35.2998,12192.0,False,224.55,313.24,0.0,,12839.7,,False,0,2025-07-12T15:50:12.645690,api,real_time
aa7198,ENY3879,United States,1752335405.0,1752335405,-91.3925,36.0186,10363.2,False,225.48,205.98,0.0,,10957.56,6561.0,False,0,2025-07-12T15:50:12.645690,api,real_time
02017b,CNRAK,Morocco,1752335405.0,1752335405,-5.0643,38.5969,13708.38,False,239.76,214.95,0.33,,14356.08,7637.0,False,0,2025-07-12T15:50:12.645690,api,real_time
8a0871,TGN723,Indonesia,1752335404.0,1752335405,110.255,-6.4729,10058.4,False,222.29,79.6,0.0,,10736.58,,False,0,2025-07-12T15:50:12.645690,api,real_time
3efe8f,D7672,Germany,1752335182.0,1752335182,7.8423,51.4623,236.22,False,25.77,243.95,-0.33,,297.18,,False,0,2025-07-12T15:50:12.645690,api,real_time
a358bd,JBU905,United States,1752335405.0,1752335405,-86.8939,42.5146,4709.16,False,171.55,249.83,-9.43,,4884.42,3333.0,False,0,2025-07-12T15:50:12.645690,api,real_time
020140,MAC113J,Morocco,1752335405.0,1752335405,-5.9603,36.3273,5356.86,False,199.2,8.46,11.05,,5692.14,6464.0,False,0,2025-07-12T15:50:12.645690,api,real_time
ab4dc5,N8274E,United States,1752335405.0,1752335405,-85.6028,30.4639,1120.14,False,29.18,49.29,0.65,,1219.2,,False,0,2025-07-12T15:50:12.645690,api,real_time
aae72a,IJA80,United States,1752335405.0,1752335405,-100.0971,43.7643,11590.02,False,227.57,219.77,0.0,,12039.6,,False,0,2025-07-12T15:50:12.645690,api,real_time
02012c,RAM798,Morocco,1752335405.0,1752335405,-6.3131,35.7488,11582.4,False,248.59,18.96,0.0,,12237.72,6412.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a13b96,LTA1790,United States,1752335405.0,1752335405,-86.3428,40.0266,2125.98,False,70.5,1.25,0.0,,2202.18,,False,0,2025-07-12T15:50:12.645690,api,real_time
506ca8,S5BZR,Slovenia,1752335295.0,1752335295,14.5288,46.2135,640.08,False,69.11,246.3,-4.55,,723.9,,False,0,2025-07-12T15:50:12.645690,api,real_time
506ca5,S5BBV,Slovenia,1752335405.0,1752335405,10.7588,43.7794,10668.0,False,232.26,151.56,0.0,,11094.72,6334.0,False,0,2025-07-12T15:50:12.645690,api,real_time
020139,RAM806,Morocco,1752335405.0,1752335405,-2.4794,46.8716,11582.4,False,234.62,10.1,0.33,,12016.74,6437.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a7f018,N610PW,United States,1752335405.0,1752335405,-88.9608,39.0012,12496.8,False,172.71,305.3,-0.33,,13098.78,6007.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a9a650,AMF1970,United States,1752335405.0,1752335405,-120.75,47.0906,3787.14,False,130.24,106.29,-3.25,,3992.88,1623.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a87cf9,QXE2154,United States,1752335405.0,1752335405,-119.2448,37.0055,11277.6,False,231.79,167.57,0.33,,11963.4,1523.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a83688,N6281Z,United States,1752335406.0,1752335406,-123.8421,44.9654,1935.48,False,74.62,236.53,0.0,,2019.3,,False,0,2025-07-12T15:50:12.645690,api,real_time
a9ecca,N739DE,United States,1752335405.0,1752335405,-84.6227,38.0219,487.68,False,30.94,222.98,2.6,,495.3,,False,0,2025-07-12T15:50:12.645690,api,real_time
a8233a,SKW5571,United States,1752335405.0,1752335405,-121.6839,36.4596,7025.64,False,184.34,340.6,-8.78,,7459.98,,False,0,2025-07-12T15:50:12.645690,api,real_time
020124,MAC384,Morocco,1752335405.0,1752335405,-2.9286,35.2355,4335.78,False,158.29,198.38,-8.45,,4648.2,471.0,False,0,2025-07-12T15:50:12.645690,api,real_time
020121,RAM203J,Morocco,1752335405.0,1752335405,-73.7798,40.6543,,True,5.4,135.0,,,,,False,0,2025-07-12T15:50:12.645690,api,real_time
a69391,N5226L,United States,1752335404.0,1752335405,-80.9778,28.6193,571.5,False,45.82,298.87,-0.65,,632.46,,False,0,2025-07-12T15:50:12.645690,api,real_time
4912d5,RVP953,Portugal,1752335405.0,1752335405,-9.1794,37.895,2468.88,False,110.16,147.2,0.0,,2598.42,3344.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a9a62a,GLT202,United States,1752335405.0,1752335405,-90.402,38.6757,746.76,False,119.02,356.78,-7.8,,746.76,5475.0,False,0,2025-07-12T15:50:12.645690,api,real_time
aa8499,PAC987,United States,1752335405.0,1752335405,-90.0782,42.183,10668.0,False,264.42,115.22,0.0,,11170.92,5736.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a37b37,N323U,United States,1752335357.0,1752335405,-97.0277,33.4961,990.6,False,79.52,8.18,-2.6,,1021.08,,False,0,2025-07-12T15:50:12.645690,api,real_time
ad3408,ASI642,United States,1752335405.0,1752335405,-112.557,33.6978,2651.76,False,50.11,70.82,0.98,,2766.06,1200.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a8103b,N619AP,United States,1752335405.0,1752335405,-76.4828,36.6976,1181.1,False,87.36,30.04,-1.3,,1257.3,7125.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a95665,AAL1423,United States,1752335177.0,1752335177,-70.3365,43.6466,22.86,False,65.63,95.4,-3.9,,76.2,527.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a14e8f,N18327,United States,1752335272.0,1752335272,-122.1118,37.4551,,True,1.03,8.44,,,,4514.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a37b1c,SKW3755,United States,1752335405.0,1752335405,-119.554,36.2366,10363.2,False,212.46,341.65,-0.33,,10988.04,,False,0,2025-07-12T15:50:12.645690,api,real_time
a25b47,CXK1109,United States,1752335404.0,1752335404,-80.6668,35.8354,1676.4,False,57.59,71.24,-0.33,,1767.84,,False,0,2025-07-12T15:50:12.645690,api,real_time
46b2e4,LWI442,Greece,1752335405.0,1752335405,13.44,44.2994,10668.0,False,252.29,158.09,0.33,,11049.0,7214.0,False,0,2025-07-12T15:50:12.645690,api,real_time
ab4df7,GCLGA,United States,1752335406.0,1752335406,-1.1267,52.1088,579.12,False,52.91,256.5,-1.63,,647.7,7000.0,False,0,2025-07-12T15:50:12.645690,api,real_time
ad340d,NJM95,United States,1752335405.0,1752335405,-79.5599,32.7571,10668.0,False,211.71,38.29,0.0,,11300.46,5745.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a3a8ba,DAL543,United States,1752335405.0,1752335405,-84.122,33.9397,10675.62,False,232.33,170.18,0.0,,11308.08,2170.0,False,0,2025-07-12T15:50:12.645690,api,real_time
02013e,RAM216,Morocco,1752335405.0,1752335405,5.7653,39.3936,11574.78,False,273.8,97.23,0.0,,12138.66,4055.0,False,0,2025-07-12T15:50:12.645690,api,real_time
aa8487,N777RH,United States,1752335405.0,1752335405,-77.843,38.165,2103.12,False,83.02,132.49,-0.33,,2225.04,,False,0,2025-07-12T15:50:12.645690,api,real_time
02013a,RAM720P,Morocco,1752335405.0,1752335405,1.0635,43.4886,10972.8,False,246.42,52.89,0.0,,11414.76,1000.0,False,0,2025-07-12T15:50:12.645690,api,real_time
3f72aa,RESQ87,Germany,1752335405.0,1752335405,13.7141,51.1357,350.52,False,51.57,331.39,-2.6,,381.0,,False,0,2025-07-12T15:50:12.645690,api,real_time
8a0830,BTK6575,Indonesia,1752335405.0,1752335405,110.2758,-5.9653,10363.2,False,249.51,269.76,0.0,,11071.86,,False,0,2025-07-12T15:50:12.645690,api,real_time
ac6dd5,N90LH,United States,1752335405.0,1752335405,-80.3912,26.4424,1089.66,False,52.52,150.67,-1.95,,1196.34,1200.0,False,0,2025-07-12T15:50:12.645690,api,real_time
ad4747,AAL518,United States,1752335405.0,1752335405,-110.0753,36.0865,11277.6,False,242.81,59.58,0.0,,11910.06,,False,0,2025-07-12T15:50:12.645690,api,real_time
aa1aeb,N750KA,United States,1752335405.0,1752335405,-91.1487,34.5862,4511.04,False,139.14,280.44,-5.53,,4732.02,1747.0,False,0,2025-07-12T15:50:12.645690,api,real_time
aac113,N792SR,United States,1752335405.0,1752335405,-112.4094,33.1199,3665.22,False,105.45,72.98,-4.23,,3886.2,4103.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a93019,N691TC,United States,1752335330.0,1752335330,-85.6506,38.2342,213.36,False,35.29,239.32,-2.93,,190.5,774.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a6f69f,N548LA,United States,1752335406.0,1752335406,-115.3719,36.3471,1516.38,False,42.3,131.05,2.28,,1569.72,,False,0,2025-07-12T15:50:12.645690,api,real_time
484e81,PH1259,Kingdom of the Netherlands,1752335403.0,1752335405,5.8491,51.5094,449.58,False,27.28,224.24,-0.33,,,,False,0,2025-07-12T15:50:12.645690,api,real_time
3c1459,KLM1307,Germany,1752335405.0,1752335405,15.1371,54.0183,10668.0,False,224.61,75.14,-0.33,,10866.12,1000.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a49b80,N3960W,United States,1752335405.0,1752335405,-79.6181,39.802,1188.72,False,65.73,30.58,-1.63,,1287.78,,False,0,2025-07-12T15:50:12.645690,api,real_time
a968f8,AAL1080,United States,1752335405.0,1752335405,-75.8348,40.8129,4251.96,False,190.28,101.07,-8.13,,4472.94,7263.0,False,0,2025-07-12T15:50:12.645690,api,real_time
ad8e52,N9726W,United States,1752335405.0,1752335405,-77.4744,38.2679,243.84,False,42.15,160.02,-3.9,,274.32,,False,0,2025-07-12T15:50:12.645690,api,real_time
896378,FDB186,United Arab Emirates,1752335171.0,1752335171,50.4225,27.0308,12496.8,False,225.17,111.58,0.0,,13350.24,,False,0,2025-07-12T15:50:12.645690,api,real_time
8005ed,AIC153,India,1752335405.0,1752335405,21.8519,46.2194,11574.78,False,234.3,304.35,0.0,,11986.26,1000.0,False,0,2025-07-12T15:50:12.645690,api,real_time
8005ee,AIC358,India,1752335271.0,1752335271,82.206,26.9589,11460.48,False,258.4,91.94,5.2,,12153.9,,False,0,2025-07-12T15:50:12.645690,api,real_time
e80615,JEC5320,Chile,1752335398.0,1752335403,-74.1323,4.6951,,True,0.0,306.56,,,,,False,0,2025-07-12T15:50:12.645690,api,real_time
c07ffa,CGWMB,Canada,1752335405.0,1752335405,-114.4132,51.0954,1501.14,False,50.54,184.09,-0.65,,1501.14,,False,0,2025-07-12T15:50:12.645690,api,real_time
acbe34,ASA648,United States,1752335405.0,1752335405,-122.3078,47.4866,472.44,False,99.82,358.82,5.2,,518.16,,False,0,2025-07-12T15:50:12.645690,api,real_time
ac6e76,OSU9,United States,1752335120.0,1752335122,-83.0661,40.0847,312.42,False,29.52,228.53,-5.2,,297.18,1200.0,False,0,2025-07-12T15:50:12.645690,api,real_time
c06cc3,CGPEW,Canada,1752335405.0,1752335405,-114.1165,51.4776,1508.76,False,52.87,259.35,0.98,,1524.0,,False,0,2025-07-12T15:50:12.645690,api,real_time
781d8d,CKK227,China,1752335405.0,1752335405,-144.8634,60.1019,10058.4,False,237.02,111.39,0.0,,10096.5,4102.0,False,0,2025-07-12T15:50:12.645690,api,real_time
c06cc2,CGPEV,Canada,1752335402.0,1752335403,-80.5113,43.2423,609.6,False,43.41,220.67,-0.33,,601.98,5364.0,False,0,2025-07-12T15:50:12.645690,api,real_time
e8060d,JES3882,Chile,1752335405.0,1752335405,-60.3977,-34.5552,10294.62,False,249.62,271.77,6.18,,10629.9,354.0,False,0,2025-07-12T15:50:12.645690,api,real_time
3d7aa5,DFSRT,Germany,1752335177.0,1752335177,7.1723,51.6491,99.06,False,46.71,233.51,-3.58,,152.4,25.0,False,0,2025-07-12T15:50:12.645690,api,real_time
acbe37,AAL374,United States,1752335405.0,1752335405,-74.14,39.7016,4831.08,False,193.74,40.58,-6.83,,5090.16,5705.0,False,0,2025-07-12T15:50:12.645690,api,real_time
ad7b14,NKS3643,United States,1752335405.0,1752335405,-81.1868,28.3595,2369.82,False,137.37,359.14,0.0,,2545.08,6124.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a62b64,N497PF,United States,1752335405.0,1752335405,-101.3692,42.6607,12192.0,False,173.63,281.28,0.0,,12687.3,,False,0,2025-07-12T15:50:12.645690,api,real_time
ad7b17,AAL2072,United States,1752335405.0,1752335405,-78.5766,35.686,8839.2,False,247.14,77.5,0.0,,9380.22,3557.0,False,0,2025-07-12T15:50:12.645690,api,real_time
32007c,VOLPE523,Italy,1752335405.0,1752335405,12.632,43.7219,990.6,False,61.39,4.33,-1.63,,1089.66,,False,0,2025-07-12T15:50:12.645690,api,real_time
895056,RBA424,Brunei Darussalam,1752335152.0,1752335152,114.9329,4.9463,,True,0.77,174.38,,,,,False,0,2025-07-12T15:50:12.645690,api,real_time
aa1b50,N750PB,United States,1752335405.0,1752335405,-78.9869,31.9684,14325.6,False,259.12,213.09,0.33,,14927.58,3054.0,False,0,2025-07-12T15:50:12.645690,api,real_time
c02655,WJA2944,Canada,1752335404.0,1752335405,-81.0623,31.1977,10972.8,False,233.59,181.01,0.0,,11643.36,2210.0,False,0,2025-07-12T15:50:12.645690,api,real_time
ac5b43,SWA1535,United States,1752335405.0,1752335405,-81.7925,35.5574,4213.86,False,166.36,137.13,-7.8,,4457.7,3552.0,True,0,2025-07-12T15:50:12.645690,api,real_time
e80621,JAT755,Chile,1752335109.0,1752335110,-43.8638,-23.3856,7901.94,False,219.96,244.21,6.83,,8382.0,,False,0,2025-07-12T15:50:12.645690,api,real_time
e80623,JAP7222,Chile,1752335323.0,1752335323,-77.8988,-11.1518,8534.4,False,233.87,323.41,0.33,,9121.14,,False,0,2025-07-12T15:50:12.645690,api,real_time
346691,VLG4BP,Spain,1752335405.0,1752335405,-0.0138,51.0492,1539.24,False,145.51,163.36,4.88,,1653.54,2073.0,False,0,2025-07-12T15:50:12.645690,api,real_time
ac12d6,SWA3662,United States,1752335405.0,1752335405,-113.4987,35.6525,7315.2,False,196.48,280.1,-1.63,,7780.02,2740.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a09702,UPS5961,United States,1752335405.0,1752335405,-117.4601,34.3533,3329.94,False,160.1,119.45,-13.66,,3543.3,3732.0,False,0,2025-07-12T15:50:12.645690,api,real_time
e8061f,JAT773,Chile,1752335403.0,1752335403,-48.108,-24.7164,9753.6,False,219.42,239.11,0.0,,10317.48,,False,0,2025-07-12T15:50:12.645690,api,real_time
780a81,CPA611,China,1752335405.0,1752335405,102.3326,15.1453,11582.4,False,249.49,240.47,0.65,,12359.64,,False,0,2025-07-12T15:50:12.645690,api,real_time
896356,ETD9630,United Arab Emirates,1752335405.0,1752335405,89.7114,22.5082,12496.8,False,232.65,96.86,0.0,,13319.76,1721.0,False,0,2025-07-12T15:50:12.645690,api,real_time
